country,year,age_group,pop_male,pop_female,pop_total
New Zealand,2020,18-24,240.737,225.383,466.122
New Zealand,2020,25-34,378.156,371.031,749.189
New Zealand,2020,35-44,317.198,323.651,640.849
New Zealand,2020,45-54,320.557,335.143,655.702
New Zealand,2020,55-64,297.667,316.067,613.732
New Zealand,2020,65-74,222.739,235.771,458.507
New Zealand,2020,75-84,112.933,130.637,243.573
New Zealand,2020,85+,35.032,54.846,89.876
New Zealand,2021,18-24,236.372,221.812,458.185
New Zealand,2021,25-34,380.497,371.333,751.832
New Zealand,2021,35-44,322.834,328.896,651.729
New Zealand,2021,45-54,319.624,333.551,653.177
New Zealand,2021,55-64,301.137,319.866,621.002
New Zealand,2021,65-74,228.484,242.767,471.252
New Zealand,2021,75-84,118.965,137.06,256.025
New Zealand,2021,85+,36.243,56.094,92.337
New Zealand,2022,18-24,233.324,219.706,453.029
New Zealand,2022,25-34,380.051,368.356,748.409
New Zealand,2022,35-44,328.643,334.482,663.125
New Zealand,2022,45-54,317.829,330.953,648.782
New Zealand,2022,55-64,303.456,322.505,625.961
New Zealand,2022,65-74,232.277,247.933,480.21
New Zealand,2022,75-84,125.825,144.426,270.25
New Zealand,2022,85+,37.367,56.162,93.526
New Zealand,2023,18-24,233.148,220.724,453.873
New Zealand,2023,25-34,380.598,366.3,746.898
New Zealand,2023,35-44,336.929,342.503,679.434
New Zealand,2023,45-54,316.222,328.515,644.733
New Zealand,2023,55-64,305.891,325.194,631.086
New Zealand,2023,65-74,236.061,253.177,489.238
New Zealand,2023,75-84,132.79,151.988,284.781
New Zealand,2023,85+,38.659,56.293,94.946
New Zealand,2024,18-24,234.918,223.249,458.165
New Zealand,2024,25-34,378.841,361.849,740.691
New Zealand,2024,35-44,345.165,350.346,695.514
New Zealand,2024,45-54,314.535,326.099,640.632
New Zealand,2024,55-64,308.031,327.472,635.506
New Zealand,2024,65-74,240.939,259.385,500.319
New Zealand,2024,75-84,139.281,158.863,298.144
New Zealand,2024,85+,40.109,58.008,98.115
New Zealand,2025,18-24,238.678,227.229,465.909
New Zealand,2025,25-34,375.045,355.63,730.675
New Zealand,2025,35-44,353.269,357.718,710.985
New Zealand,2025,45-54,312.986,323.577,636.562
New Zealand,2025,55-64,309.863,329.295,639.157
New Zealand,2025,65-74,246.438,266.16,512.599
New Zealand,2025,75-84,144.967,164.868,309.834
New Zealand,2025,85+,41.854,60.536,102.39
New Zealand,2026,18-24,243.306,231.606,474.913
New Zealand,2026,25-34,370.39,349.293,719.684
New Zealand,2026,35-44,361.417,364.729,726.142
New Zealand,2026,45-54,311.622,320.933,632.553
New Zealand,2026,55-64,311.439,330.706,642.146
New Zealand,2026,65-74,252.326,273.523,525.851
New Zealand,2026,75-84,150.151,170.364,320.514
New Zealand,2026,85+,44.002,63.543,107.542
Nicaragua,2020,18-24,439.669,429.3,868.971
Nicaragua,2020,25-34,559.431,569.213,1128.646
Nicaragua,2020,35-44,415.637,449.277,864.912
Nicaragua,2020,45-54,291.649,315.157,606.805
Nicaragua,2020,55-64,172.924,206.034,378.956
Nicaragua,2020,65-74,95.432,124.666,220.097
Nicaragua,2020,75-84,40.041,57.383,97.423
Nicaragua,2020,85+,7.048,14.254,21.297
Nicaragua,2021,18-24,439.562,428.884,868.447
Nicaragua,2021,25-34,569.277,575.495,1144.771
Nicaragua,2021,35-44,425.772,461.04,886.813
Nicaragua,2021,45-54,301.638,325.82,627.459
Nicaragua,2021,55-64,179.034,212.743,391.774
Nicaragua,2021,65-74,97.565,129.052,226.616
Nicaragua,2021,75-84,39.291,57.777,97.067
Nicaragua,2021,85+,5.938,13.514,19.451
Nicaragua,2022,18-24,439.972,429.114,869.087
Nicaragua,2022,25-34,578.173,581.064,1159.239
Nicaragua,2022,35-44,436.678,472.716,909.395
Nicaragua,2022,45-54,311.86,337.001,648.864
Nicaragua,2022,55-64,186.526,220.216,406.743
Nicaragua,2022,65-74,100.844,134.028,234.873
Nicaragua,2022,75-84,39.606,59.007,98.612
Nicaragua,2022,85+,5.592,13.571,19.162
Nicaragua,2023,18-24,441.571,430.554,872.127
Nicaragua,2023,25-34,585.731,585.68,1171.409
Nicaragua,2023,35-44,448.633,484.557,933.191
Nicaragua,2023,45-54,322.36,348.768,671.128
Nicaragua,2023,55-64,195.155,228.585,423.739
Nicaragua,2023,65-74,105.074,139.478,244.553
Nicaragua,2023,75-84,41.022,61.246,102.27
Nicaragua,2023,85+,6.019,14.23,20.245
Nicaragua,2024,18-24,443.824,432.73,876.556
Nicaragua,2024,25-34,592.003,589.387,1181.389
Nicaragua,2024,35-44,461.032,496.11,957.144
Nicaragua,2024,45-54,332.672,360.819,693.49
Nicaragua,2024,55-64,204.15,237.214,441.362
Nicaragua,2024,65-74,109.203,144.42,253.621
Nicaragua,2024,75-84,43.017,64.405,107.423
Nicaragua,2024,85+,6.625,15.047,21.667
Nicaragua,2025,18-24,446.254,435.129,881.384
Nicaragua,2025,25-34,597.266,592.487,1189.753
Nicaragua,2025,35-44,473.647,507.188,980.831
Nicaragua,2025,45-54,342.896,373.165,716.063
Nicaragua,2025,55-64,213.413,246.044,459.459
Nicaragua,2025,65-74,113.338,149.031,262.37
Nicaragua,2025,75-84,45.453,68.279,113.732
Nicaragua,2025,85+,7.272,15.89,23.16
Nicaragua,2026,18-24,449.22,438.0,887.22
Nicaragua,2026,25-34,601.135,594.557,1195.689
Nicaragua,2026,35-44,486.588,517.984,1004.574
Nicaragua,2026,45-54,352.94,385.618,738.56
Nicaragua,2026,55-64,222.988,255.182,478.171
Nicaragua,2026,65-74,117.756,153.932,271.685
Nicaragua,2026,75-84,47.949,72.258,120.205
Nicaragua,2026,85+,7.907,16.722,24.627
Nigeria,2020,18-24,14114.225,13606.494,27720.72
Nigeria,2020,25-34,14888.438,14478.191,29366.633
Nigeria,2020,35-44,11058.442,10822.718,21881.16
Nigeria,2020,45-54,7006.563,6976.987,13983.551
Nigeria,2020,55-64,4210.994,4425.237,8636.231
Nigeria,2020,65-74,2183.892,2403.912,4587.805
Nigeria,2020,75-84,757.953,841.882,1599.837
Nigeria,2020,85+,84.2,108.053,192.252
Nigeria,2021,18-24,14584.457,14060.072,28644.529
Nigeria,2021,25-34,15285.143,14843.685,30128.828
Nigeria,2021,35-44,11319.573,11071.9,22391.47
Nigeria,2021,45-54,7274.503,7229.188,14503.692
Nigeria,2021,55-64,4331.515,4534.046,8865.556
Nigeria,2021,65-74,2231.538,2461.838,4693.376
Nigeria,2021,75-84,779.304,865.369,1644.671
Nigeria,2021,85+,86.245,110.48,196.721
Nigeria,2022,18-24,15076.063,14533.208,29609.269
Nigeria,2022,25-34,15700.148,15228.544,30928.694
Nigeria,2022,35-44,11563.192,11304.378,22867.57
Nigeria,2022,45-54,7558.287,7497.895,15056.185
Nigeria,2022,55-64,4462.581,4650.268,9112.851
Nigeria,2022,65-74,2290.786,2527.852,4818.637
Nigeria,2022,75-84,801.565,888.055,1689.623
Nigeria,2022,85+,89.85,114.151,203.995
Nigeria,2023,18-24,15594.407,15031.941,30626.348
Nigeria,2023,25-34,16133.537,15632.124,31765.66
Nigeria,2023,35-44,11800.829,11528.47,23329.301
Nigeria,2023,45-54,7859.662,7785.904,15645.566
Nigeria,2023,55-64,4603.268,4775.743,9379.008
Nigeria,2023,65-74,2360.865,2599.924,4960.787
Nigeria,2023,75-84,818.294,908.863,1727.159
Nigeria,2023,85+,93.96,118.77,212.724
Nigeria,2024,18-24,16194.147,15604.509,31798.657
Nigeria,2024,25-34,16556.6,16019.779,32576.378
Nigeria,2024,35-44,12024.077,11732.734,23756.809
Nigeria,2024,45-54,8162.197,8074.48,16236.677
Nigeria,2024,55-64,4750.147,4906.125,9656.273
Nigeria,2024,65-74,2437.998,2674.215,5112.214
Nigeria,2024,75-84,831.154,928.867,1760.022
Nigeria,2024,85+,98.035,123.346,221.378
Nigeria,2025,18-24,16851.812,16229.907,33081.72
Nigeria,2025,25-34,16998.815,16420.742,33419.557
Nigeria,2025,35-44,12236.486,11920.962,24157.449
Nigeria,2025,45-54,8457.919,8354.606,16812.525
Nigeria,2025,55-64,4902.911,5041.941,9944.852
Nigeria,2025,65-74,2515.622,2747.82,5263.445
Nigeria,2025,75-84,846.674,951.093,1797.765
Nigeria,2025,85+,101.997,127.8,229.793
Nigeria,2026,18-24,17496.873,16844.273,34341.146
Nigeria,2026,25-34,17507.874,16888.495,34396.371
Nigeria,2026,35-44,12452.335,12111.015,24563.349
Nigeria,2026,45-54,8749.474,8628.974,17378.448
Nigeria,2026,55-64,5065.247,5188.84,10254.089
Nigeria,2026,65-74,2593.893,2821.708,5415.602
Nigeria,2026,75-84,865.733,976.364,1842.094
Nigeria,2026,85+,105.945,132.243,238.189
Pakistan,2020,18-24,16381.549,15272.084,31653.636
Pakistan,2020,25-34,18302.837,17149.318,35452.157
Pakistan,2020,35-44,12704.403,12243.61,24948.013
Pakistan,2020,45-54,8688.869,8541.906,17230.776
Pakistan,2020,55-64,6079.099,6197.018,12276.115
Pakistan,2020,65-74,3108.264,3397.762,6506.026
Pakistan,2020,75-84,1201.806,1371.206,2573.012
Pakistan,2020,85+,163.202,211.078,374.277
Pakistan,2021,18-24,16691.439,15610.633,32302.074
Pakistan,2021,25-34,18726.983,17537.985,36264.966
Pakistan,2021,35-44,13128.37,12660.944,25789.314
Pakistan,2021,45-54,8875.89,8741.347,17617.237
Pakistan,2021,55-64,6215.993,6360.986,12576.981
Pakistan,2021,65-74,3178.463,3512.717,6691.18
Pakistan,2021,75-84,1219.854,1419.499,2639.355
Pakistan,2021,85+,160.462,213.064,373.526
Pakistan,2022,18-24,16891.401,15894.964,32786.363
Pakistan,2022,25-34,19044.223,17901.306,36945.531
Pakistan,2022,35-44,13516.957,13079.177,26596.133
Pakistan,2022,45-54,9065.405,8953.788,18019.195
Pakistan,2022,55-64,6347.915,6520.266,12868.178
Pakistan,2022,65-74,3274.816,3647.654,6922.472
Pakistan,2022,75-84,1243.777,1471.029,2714.808
Pakistan,2022,85+,163.555,219.357,382.907
Pakistan,2023,18-24,16983.852,16102.375,33086.226
Pakistan,2023,25-34,19234.829,18213.766,37448.595
Pakistan,2023,35-44,13861.113,13477.951,27339.063
Pakistan,2023,45-54,9257.438,9178.856,18436.297
Pakistan,2023,55-64,6471.05,6675.061,13146.111
Pakistan,2023,65-74,3395.073,3805.648,7200.723
Pakistan,2023,75-84,1263.525,1521.318,2784.845
Pakistan,2023,85+,169.737,230.663,400.399
Pakistan,2024,18-24,17118.437,16314.427,33432.865
Pakistan,2024,25-34,19466.759,18538.206,38004.963
Pakistan,2024,35-44,14232.659,13865.92,28098.581
Pakistan,2024,45-54,9474.083,9421.415,18895.499
Pakistan,2024,55-64,6584.074,6815.306,13399.381
Pakistan,2024,65-74,3528.834,3975.401,7504.235
Pakistan,2024,75-84,1272.56,1561.012,2833.574
Pakistan,2024,85+,175.895,242.198,418.089
Pakistan,2025,18-24,17351.468,16572.828,33924.298
Pakistan,2025,25-34,19794.339,18903.549,38697.889
Pakistan,2025,35-44,14642.575,14248.505,28891.081
Pakistan,2025,45-54,9730.731,9690.456,19421.189
Pakistan,2025,55-64,6695.296,6946.716,13642.01
Pakistan,2025,65-74,3667.808,4148.108,7815.915
Pakistan,2025,75-84,1281.118,1599.072,2880.189
Pakistan,2025,85+,182.131,254.093,436.223
Pakistan,2026,18-24,17663.565,16896.983,34560.546
Pakistan,2026,25-34,20139.117,19286.796,39425.914
Pakistan,2026,35-44,15039.427,14618.236,29657.661
Pakistan,2026,45-54,10028.806,9997.799,20026.607
Pakistan,2026,55-64,6809.624,7080.702,13890.326
Pakistan,2026,65-74,3806.727,4320.054,8126.782
Pakistan,2026,75-84,1296.776,1644.245,2941.02
Pakistan,2026,85+,188.548,266.52,455.066
Panama,2020,18-24,248.035,239.067,487.1
Panama,2020,25-34,331.794,325.193,656.986
Panama,2020,35-44,292.452,290.112,582.562
Panama,2020,45-54,248.683,252.502,501.183
Panama,2020,55-64,176.545,184.88,361.43
Panama,2020,65-74,103.089,114.165,217.252
Panama,2020,75-84,46.872,60.121,106.99
Panama,2020,85+,11.002,20.818,31.814
Panama,2021,18-24,249.967,240.779,490.745
Panama,2021,25-34,334.573,327.908,662.479
Panama,2021,35-44,296.846,294.389,591.236
Panama,2021,45-54,252.633,256.295,508.929
Panama,2021,55-64,182.669,191.563,374.236
Panama,2021,65-74,106.82,118.414,225.235
Panama,2021,75-84,48.244,62.193,110.435
Panama,2021,85+,11.756,22.322,34.079
Panama,2022,18-24,252.082,242.728,494.811
Panama,2022,25-34,337.68,330.903,668.583
Panama,2022,35-44,301.494,298.89,600.386
Panama,2022,45-54,256.476,259.833,516.307
Panama,2022,55-64,189.201,198.422,387.623
Panama,2022,65-74,111.205,123.223,234.425
Panama,2022,75-84,50.21,64.702,114.914
Panama,2022,85+,12.66,23.791,36.448
Panama,2023,18-24,254.209,244.741,498.951
Panama,2023,25-34,341.081,334.12,675.201
Panama,2023,35-44,306.357,303.534,609.893
Panama,2023,45-54,260.255,263.199,523.452
Panama,2023,55-64,195.951,205.33,401.281
Panama,2023,65-74,116.109,128.59,244.697
Panama,2023,75-84,52.601,67.661,120.262
Panama,2023,85+,13.615,25.247,38.86
Panama,2024,18-24,255.949,246.331,502.28
Panama,2024,25-34,344.364,337.112,681.476
Panama,2024,35-44,311.105,308.068,619.171
Panama,2024,45-54,263.857,266.453,530.306
Panama,2024,55-64,202.582,212.098,414.677
Panama,2024,65-74,121.189,134.059,255.247
Panama,2024,75-84,55.112,70.821,125.931
Panama,2024,85+,14.498,26.675,41.17
Panama,2025,18-24,257.577,247.766,505.343
Panama,2025,25-34,347.436,339.77,687.205
Panama,2025,35-44,315.65,312.435,628.088
Panama,2025,45-54,267.374,269.644,537.02
Panama,2025,55-64,209.05,218.697,427.746
Panama,2025,65-74,126.459,139.688,266.148
Panama,2025,75-84,57.776,74.201,131.975
Panama,2025,85+,15.294,28.03,43.321
Panama,2026,18-24,259.303,249.339,508.643
Panama,2026,25-34,350.465,342.318,692.783
Panama,2026,35-44,319.789,316.442,636.234
Panama,2026,45-54,270.908,272.83,543.735
Panama,2026,55-64,215.291,224.997,440.29
Panama,2026,65-74,131.975,145.634,277.606
Panama,2026,75-84,60.632,77.752,138.382
Panama,2026,85+,16.121,29.448,45.565
Paraguay,2020,18-24,429.788,414.917,844.705
Paraguay,2020,25-34,578.599,564.043,1142.642
Paraguay,2020,35-44,427.698,419.838,847.539
Paraguay,2020,45-54,312.179,313.707,625.887
Paraguay,2020,55-64,223.666,239.957,463.623
Paraguay,2020,65-74,122.5,137.94,260.443
Paraguay,2020,75-84,50.866,66.111,116.977
Paraguay,2020,85+,9.92,18.801,28.716
Paraguay,2021,18-24,425.647,410.779,836.427
Paraguay,2021,25-34,585.179,570.699,1155.88
Paraguay,2021,35-44,443.474,435.61,879.085
Paraguay,2021,45-54,315.444,316.705,632.151
Paraguay,2021,55-64,229.935,247.65,477.582
Paraguay,2021,65-74,124.611,141.911,266.519
Paraguay,2021,75-84,51.071,67.574,118.645
Paraguay,2021,85+,9.741,18.69,28.422
Paraguay,2022,18-24,421.061,406.145,827.206
Paraguay,2022,25-34,590.027,575.486,1165.514
Paraguay,2022,35-44,459.219,451.433,910.653
Paraguay,2022,45-54,319.293,320.404,639.696
Paraguay,2022,55-64,235.687,254.553,490.24
Paraguay,2022,65-74,126.948,146.222,273.17
Paraguay,2022,75-84,51.226,68.846,120.075
Paraguay,2022,85+,9.529,18.471,27.998
Paraguay,2023,18-24,416.536,401.554,818.089
Paraguay,2023,25-34,593.207,578.485,1171.693
Paraguay,2023,35-44,475.09,467.285,942.376
Paraguay,2023,45-54,324.725,325.603,650.328
Paraguay,2023,55-64,242.308,261.592,503.901
Paraguay,2023,65-74,131.008,151.957,282.963
Paraguay,2023,75-84,52.904,71.389,124.296
Paraguay,2023,85+,9.821,18.85,28.667
Paraguay,2024,18-24,412.709,397.676,810.386
Paraguay,2024,25-34,595.134,580.168,1175.302
Paraguay,2024,35-44,490.617,482.727,973.342
Paraguay,2024,45-54,331.511,332.176,663.687
Paraguay,2024,55-64,248.829,268.084,516.915
Paraguay,2024,65-74,135.593,158.232,293.825
Paraguay,2024,75-84,55.052,74.442,129.493
Paraguay,2024,85+,10.252,19.436,29.689
Paraguay,2025,18-24,410.139,395.055,805.195
Paraguay,2025,25-34,595.71,580.438,1176.149
Paraguay,2025,35-44,504.913,496.887,1001.802
Paraguay,2025,45-54,339.859,340.376,680.237
Paraguay,2025,55-64,254.982,273.863,528.843
Paraguay,2025,65-74,140.659,165.042,305.699
Paraguay,2025,75-84,57.147,77.466,134.613
Paraguay,2025,85+,10.725,20.145,30.867
Paraguay,2026,18-24,409.464,394.278,803.742
Paraguay,2026,25-34,594.522,578.966,1173.489
Paraguay,2026,35-44,517.634,509.467,1027.099
Paraguay,2026,45-54,350.051,350.483,700.528
Paraguay,2026,55-64,260.52,278.857,539.375
Paraguay,2026,65-74,146.306,172.457,318.762
Paraguay,2026,75-84,59.113,80.343,139.455
Paraguay,2026,85+,11.227,21.043,32.265
Peru,2020,18-24,1922.923,1935.997,3858.92
Peru,2020,25-34,2643.813,2720.733,5364.544
Peru,2020,35-44,2245.342,2261.471,4506.813
Peru,2020,45-54,1821.649,1788.935,3610.582
Peru,2020,55-64,1265.633,1296.397,2562.031
Peru,2020,65-74,809.043,878.144,1687.187
Peru,2020,75-84,400.929,457.648,858.574
Peru,2020,85+,129.057,188.074,317.13
Peru,2021,18-24,1936.058,1937.71,3873.77
Peru,2021,25-34,2666.296,2748.794,5415.091
Peru,2021,35-44,2283.759,2310.037,4593.794
Peru,2021,45-54,1861.498,1835.481,3696.979
Peru,2021,55-64,1291.052,1324.284,2615.334
Peru,2021,65-74,820.607,900.844,1721.451
Peru,2021,75-84,401.283,468.591,869.873
Peru,2021,85+,124.496,186.68,311.174
Peru,2022,18-24,1952.608,1943.054,3895.663
Peru,2022,25-34,2683.542,2769.698,5453.239
Peru,2022,35-44,2324.623,2360.31,4684.931
Peru,2022,45-54,1901.379,1880.91,3782.29
Peru,2022,55-64,1324.95,1356.057,2681.007
Peru,2022,65-74,839.81,925.088,1764.896
Peru,2022,75-84,407.916,482.072,889.989
Peru,2022,85+,117.215,177.315,294.53
Peru,2023,18-24,1971.205,1951.581,3922.785
Peru,2023,25-34,2697.467,2784.484,5481.949
Peru,2023,35-44,2367.984,2412.279,4780.266
Peru,2023,45-54,1942.008,1925.688,3867.695
Peru,2023,55-64,1368.347,1393.919,2762.265
Peru,2023,65-74,867.315,953.544,1820.859
Peru,2023,75-84,421.949,501.226,923.177
Peru,2023,85+,119.195,180.359,299.553
Peru,2024,18-24,1988.978,1960.456,3949.434
Peru,2024,25-34,2708.895,2793.465,5502.361
Peru,2024,35-44,2410.74,2464.036,4874.776
Peru,2024,45-54,1979.118,1968.65,3947.769
Peru,2024,55-64,1412.458,1433.008,2845.465
Peru,2024,65-74,895.087,981.842,1876.93
Peru,2024,75-84,437.972,522.804,960.775
Peru,2024,85+,126.899,193.066,319.964
Peru,2025,18-24,2005.27,1968.892,3974.162
Peru,2025,25-34,2719.278,2798.107,5517.384
Peru,2025,35-44,2452.402,2514.76,4967.164
Peru,2025,45-54,2013.795,2010.705,4024.5
Peru,2025,55-64,1457.177,1473.324,2930.501
Peru,2025,65-74,923.391,1010.018,1933.411
Peru,2025,75-84,455.342,545.81,1001.154
Peru,2025,85+,134.024,204.639,338.661
Peru,2026,18-24,2020.271,1977.212,3997.48
Peru,2026,25-34,2726.841,2797.283,5524.122
Peru,2026,35-44,2492.381,2563.504,5055.885
Peru,2026,45-54,2045.932,2051.239,4097.173
Peru,2026,55-64,1503.665,1515.875,3019.538
Peru,2026,65-74,952.532,1038.391,1990.922
Peru,2026,75-84,473.485,569.803,1043.287
Peru,2026,85+,140.791,215.8,356.593
Philippines,2020,18-24,7519.149,7410.779,14929.93
Philippines,2020,25-34,9311.509,9059.133,18370.643
Philippines,2020,35-44,7119.65,6995.134,14114.782
Philippines,2020,45-54,5347.004,5401.922,10748.926
Philippines,2020,55-64,3674.785,3986.977,7661.768
Philippines,2020,65-74,1703.284,2191.426,3894.711
Philippines,2020,75-84,393.774,797.3,1191.072
Philippines,2020,85+,57.982,152.835,210.812
Philippines,2021,18-24,7558.48,7456.918,15015.399
Philippines,2021,25-34,9495.124,9262.879,18758.005
Philippines,2021,35-44,7282.903,7154.362,14437.265
Philippines,2021,45-54,5440.686,5493.534,10934.223
Philippines,2021,55-64,3770.694,4091.478,7862.17
Philippines,2021,65-74,1803.504,2303.261,4106.765
Philippines,2021,75-84,402.23,806.124,1208.353
Philippines,2021,85+,55.417,149.621,205.033
Philippines,2022,18-24,7586.154,7484.417,15070.571
Philippines,2022,25-34,9652.084,9443.698,19095.782
Philippines,2022,35-44,7442.45,7308.76,14751.206
Philippines,2022,45-54,5540.223,5592.937,11133.159
Philippines,2022,55-64,3857.79,4189.364,8047.155
Philippines,2022,65-74,1896.331,2411.968,4308.299
Philippines,2022,75-84,416.366,821.856,1238.22
Philippines,2022,85+,52.187,146.599,198.787
Philippines,2023,18-24,7611.478,7501.985,15113.465
Philippines,2023,25-34,9791.212,9606.729,19397.939
Philippines,2023,35-44,7604.938,7464.302,15069.238
Philippines,2023,45-54,5656.181,5707.128,11363.309
Philippines,2023,55-64,3955.202,4293.243,8248.443
Philippines,2023,65-74,1995.332,2525.774,4521.11
Philippines,2023,75-84,452.553,864.45,1317.002
Philippines,2023,85+,54.059,153.612,207.664
Philippines,2024,18-24,7636.189,7516.393,15152.583
Philippines,2024,25-34,9924.497,9762.848,19687.343
Philippines,2024,35-44,7775.602,7628.491,15404.097
Philippines,2024,45-54,5781.679,5831.872,11613.549
Philippines,2024,55-64,4054.284,4397.737,8452.019
Philippines,2024,65-74,2090.93,2637.692,4728.621
Philippines,2024,75-84,498.464,917.753,1416.215
Philippines,2024,85+,56.221,161.003,217.221
Philippines,2025,18-24,7664.132,7533.418,15197.551
Philippines,2025,25-34,10046.074,9905.863,19951.939
Philippines,2025,35-44,7954.802,7803.067,15757.872
Philippines,2025,45-54,5911.799,5963.111,11874.913
Philippines,2025,55-64,4154.563,4502.587,8657.15
Philippines,2025,65-74,2185.003,2749.588,4934.592
Philippines,2025,75-84,548.029,975.592,1523.621
Philippines,2025,85+,58.481,168.202,226.679
Philippines,2026,18-24,7717.738,7571.49,15289.229
Philippines,2026,25-34,10147.248,10027.892,20175.141
Philippines,2026,35-44,8142.791,7989.454,16132.245
Philippines,2026,45-54,6044.687,6099.071,12143.76
Philippines,2026,55-64,4254.532,4606.013,8860.542
Philippines,2026,65-74,2278.78,2861.791,5140.57
Philippines,2026,75-84,597.452,1034.403,1631.853
Philippines,2026,85+,60.74,175.261,235.998
Portugal,2020,18-24,394.667,378.607,773.275
Portugal,2020,25-34,551.78,554.723,1106.503
Portugal,2020,35-44,693.238,743.68,1436.919
Portugal,2020,45-54,735.208,805.194,1540.402
Portugal,2020,55-64,674.786,766.516,1441.301
Portugal,2020,65-74,559.696,664.36,1224.054
Portugal,2020,75-84,335.474,470.527,806.004
Portugal,2020,85+,112.584,228.345,340.926
Portugal,2021,18-24,396.319,379.346,775.664
Portugal,2021,25-34,555.313,551.321,1106.635
Portugal,2021,35-44,676.754,721.2,1397.954
Portugal,2021,45-54,742.298,811.24,1553.539
Portugal,2021,55-64,681.777,774.452,1456.232
Portugal,2021,65-74,573.155,676.077,1249.23
Portugal,2021,75-84,344.307,477.483,821.79
Portugal,2021,85+,115.992,233.131,349.124
Portugal,2022,18-24,397.076,379.397,776.474
Portugal,2022,25-34,560.239,550.488,1110.729
Portugal,2022,35-44,659.565,698.503,1358.068
Portugal,2022,45-54,751.47,819.336,1570.805
Portugal,2022,55-64,686.372,781.217,1467.587
Portugal,2022,65-74,583.864,688.627,1272.492
Portugal,2022,75-84,353.234,485.114,838.343
Portugal,2022,85+,118.741,238.021,356.76
Portugal,2023,18-24,396.428,378.25,774.678
Portugal,2023,25-34,562.437,549.732,1112.169
Portugal,2023,35-44,643.113,677.749,1320.864
Portugal,2023,45-54,757.11,824.869,1581.978
Portugal,2023,55-64,688.215,784.796,1473.01
